id,a1,a2
38211,35869,24981
38212,26579,8759
38213,46917,31849
38214,27382,2518
38215,25188,13648
38216,38317,14854
38217,19127,38787
38218,2038,37573
38219,36938,42940
38220,17114,17126
38221,47481,18887
38222,20743,37701
38223,26960,34000
38224,9406,30273
38225,48860,2809
38226,46489,36905
38227,25907,39465
38228,49823,9841
38229,23369,40989
38230,19962,19003
38231,5362,39707
38232,27122,7930
38233,7347,17681
38234,15506,41218
38235,18453,21185
38236,15249,27520
38237,15840,20025
38238,830,19533
38239,12575,30105
38240,22491,30504
38241,45392,49597
38242,44384,30672
38243,46857,22256
38244,30838,34707
38245,40404,19436
38246,9714,15453
38247,20799,4490
38248,27015,46192
38249,12770,23572
38250,27090,13800
38251,1399,42404
38252,x38252,y38252
38253,3031,22363
38254,4151,35969
38255,10059,21140
38256,x38256,y38256
38257,28813,6388
38258,32433,17959
38259,29472,43629
38260,26983,3613
38261,31058,23233
38262,1563,11485
38263,48340,2514
38264,31720,47615
38265,41976,19755
38266,31187,44639
38267,36391,2735
38268,49235,34758
38269,33926,28963
38270,47035,10730
38271,4125,19779
38272,28815,13314
38273,10614,43163
38274,26313,25735
38275,34401,42919
38276,31820,22973
38277,3594,40051
38278,41958,35866
38279,46685,32793
38280,38989,32659
38281,49388,14070
38282,31447,19979
38283,14074,48615
38284,39641,41698
38285,34185,31965
38286,7440,8643
38287,1924,1870
38288,x38288,y38288
38289,832,22374
38290,16055,624
38291,3691,47347
38292,9670,6640
38293,47362,45651
38294,22478,31411
38295,3155,40609
38296,46589,29575
38297,4786,40365
38298,43603,11271
38299,11637,43769
38300,x38300,y38300
38301,18441,13793
38302,15571,9352
38303,30099,37442
38304,6523,36167
38305,8079,48531
38306,36760,23654
38307,12627,132
38308,30770,45129
38309,11361,29357
38310,2620,33633
38311,45154,11385
38312,29486,34197
38313,4006,37424
38314,28988,31892
38315,47741,39254
38316,26165,8407
38317,15708,30362
38318,1953,43392
38319,636,36185
38320,617,7164
38321,40462,143
38322,23081,6278
38323,19347,22330
38324,4148,46894
38325,45106,46033
38326,6077,26416
38327,27529,11774
38328,14986,43993
38329,11584,32736
38330,14033,3710
38331,37353,38422
38332,10157,22937
38333,10114,26822
38334,11970,38746
38335,45201,39281
38336,47542,7480
38337,38127,12442
38338,15089,36769
38339,35548,23713
38340,3559,10402
38341,48872,24236
38342,16114,12922
38343,15147,29489
38344,41929,26132
38345,44904,31592
38346,12170,16064
38347,x38347,y38347
38348,21003,27276
38349,44784,9392
38350,49048,23748
38351,11336,30465
38352,10548,29271
38353,49259,10052
38354,21501,19771
38355,7400,36432
38356,20205,5041
38357,28308,3562
38358,15031,48389
38359,27146,25679
38360,30829,17193
38361,9190,18230
38362,22383,48101
38363,46276,17201
38364,25334,15487
38365,24785,35266
38366,11767,34494
38367,27265,7150
38368,36879,41634
38369,5731,41076
38370,20113,41137
38371,21280,26062
38372,22347,41583
38373,22339,27394
38374,33131,40035
38375,20417,33062
38376,17143,29812
38377,418,24736
38378,23925,2813
38379,45529,41141
38380,22331,27002
38381,40049,16919
38382,23183,32685
38383,31678,32186
38384,8907,46913
38385,11760,39435
38386,23129,24636
38387,15455,39037
38388,28102,37261
38389,4354,44897
38390,1573,5713
38391,44396,584
38392,37839,41162
38393,36690,10346
38394,33470,44248
38395,16272,12850
38396,49957,25769
38397,12166,38170
38398,19634,40775
38399,40811,34668
38400,5749,6825
38401,8978,45096
38402,49835,18401
38403,11347,27840
38404,x38404,y38404
38405,28079,11859
38406,44677,10816
38407,15106,41190
38408,47728,14254
38409,12581,9721
38410,49186,44890
38411,41334,16863
38412,22726,8492
38413,2434,47340
38414,14727,45503
38415,13205,12406
38416,2252,386
38417,31448,49148
38418,30844,994
38419,49704,31854
38420,7980,7655
38421,33896,5332
38422,21393,34617
38423,41409,34704
38424,15079,2406
38425,2478,31744
38426,9323,49841
38427,48722,17959
38428,22410,40278
38429,2101,40081
38430,24367,40253
38431,42259,8126
38432,12064,17934
38433,8674,34539
38434,20782,3143
38435,38580,37203
38436,42086,19255
38437,29130,9449
38438,1127,37189
38439,39342,5576
38440,30379,46998
38441,42939,7397
38442,14584,4841
38443,34724,23651
38444,13577,21747
38445,35169,30175
38446,35105,30518
38447,28759,26868
38448,44878,24574
38449,21840,12396
38450,28106,38483
38451,18687,37667
38452,14719,22906
38453,4402,21462
38454,21815,46393
38455,19962,13898
38456,28324,42868
38457,13881,48961
38458,8566,10442
38459,14455,36881
38460,12812,46410
38461,3368,16886
38462,16578,42039
38463,44783,28289
38464,2914,41794
38465,18260,19377
38466,27481,48186
38467,4713,7476
38468,30241,47493
38469,15393,7574
38470,21954,31943
38471,40260,43065
38472,14368,48423
38473,13328,1809
38474,20529,24685
38475,39753,22868
38476,36925,23661
38477,11667,20129
38478,331,8576
38479,45875,30178
38480,48950,3645
38481,6912,5610
38482,6782,15978
38483,26246,39097
38484,18476,31757
38485,42897,12055
38486,23264,5179
38487,20116,44167
38488,27172,26615
38489,3223,29143
38490,105,8205
38491,26507,10802
38492,830,43737
38493,26189,20709
38494,10708,34028
38495,6534,24955
38496,3564,24367
38497,15332,30414
38498,22935,28164
38499,3158,43652
38500,47206,21649
38501,6218,27613
38502,23745,5659
38503,23437,17914
38504,41309,3209
38505,20080,25270
38506,8561,9006
38507,35848,42858
38508,1499,18685
38509,9045,24868
38510,22186,40159
38511,25463,24134
38512,32024,27403
38513,48742,23947
38514,36041,12722
38515,28210,17348
38516,38116,19680
38517,4281,49587
38518,x38518,y38518
38519,16496,28861
38520,12820,37996
38521,26586,46414
38522,13761,49524
38523,46408,40002
38524,8805,23811
38525,27384,36677
38526,22105,45375
38527,27316,18124
38528,38918,38915
38529,11915,19432
38530,12990,18187
38531,21899,33191
38532,28645,28111
38533,42098,22415
38534,18277,26984
38535,15572,40870
38536,7901,1011
38537,21122,22607
38538,3518,38405
38539,44384,8952
38540,1595,4508
38541,25750,25755
38542,35808,43705
38543,331,12511
38544,33677,15225
38545,11632,30450
38546,6839,3788
38547,18588,45865
38548,21021,15255
38549,21882,27064
38550,67,25680
38551,20215,16036
38552,15161,30844
38553,1259,18771
38554,17901,42123
38555,43264,29032
38556,14233,47458
38557,10442,16849
38558,24357,22802
38559,6058,9497
38560,42838,28501
38561,30463,48266
38562,42970,39130
38563,35931,7682
38564,11112,37740
38565,5251,26785
38566,x38566,y38566
38567,44146,10119
38568,32612,16815
38569,40086,5555
38570,21125,25844
38571,18384,32172
38572,36989,7585
38573,22910,36060
38574,3233,40708
38575,48346,15387
38576,38347,383
38577,24720,5628
38578,33231,24988
38579,x38579,y38579
38580,32195,31840
38581,5005,4182
38582,10803,26260
38583,39361,37684
38584,1740,36970
38585,1863,13946
38586,33590,6093
38587,21248,624
38588,40162,2766
38589,10950,29625
38590,28578,20937
38591,49710,19581
38592,28250,19582
38593,45448,48997
38594,13918,37514
38595,x38595,y38595
38596,8430,46128
38597,49046,23226
38598,8930,49043
38599,2097,16093
38600,9017,26391
38601,1293,23027
38602,22459,10724
38603,13946,13261
38604,440,20480
38605,30667,41443
38606,6615,21684
38607,5370,2518
38608,4419,18576
38609,9803,19821
38610,5955,1119
38611,1566,17358
38612,48855,22422
38613,10153,23669
38614,7067,38086
38615,48646,28819
38616,36900,42627
38617,5287,17669
38618,x38618,y38618
38619,1672,2467
38620,24406,41149
38621,493,27456
38622,33123,46219
38623,16271,19808
38624,6776,1910
38625,47856,25169
38626,13138,23236
38627,27519,7627
38628,19383,27636
38629,49438,44823
38630,37623,28732
38631,9081,1439
38632,30700,39653
38633,17090,877
38634,19985,6488
38635,41717,14634
38636,28209,32352
38637,2147,46616
38638,18754,11579
38639,32678,38682
38640,5468,47449
38641,48057,34824
38642,38665,33058
38643,29042,4624
38644,20496,36525
38645,49948,10681
38646,19644,24130
38647,7495,19234
38648,7002,3945
38649,14350,42724
38650,32111,35854
38651,32668,39609
38652,38225,3684
38653,40408,5351
38654,36630,49888
38655,48266,20404
38656,37090,34251
38657,45118,45223
38658,13473,44584
38659,47072,3157
38660,22661,24392
38661,42012,36032
38662,29574,34395
38663,8301,12117
38664,22403,36967
38665,43372,5448
38666,26486,35222
38667,13902,17842
38668,13903,42719
38669,24956,23929
38670,188,46485
38671,11763,1622
38672,10312,701
38673,6912,41831
38674,28722,3630
38675,13562,29364
38676,24969,5716
38677,10709,35822
38678,6000,34259
38679,x38679,y38679
38680,11550,17535
38681,28123,47875
38682,31665,16779
38683,38434,2783
38684,30696,17437
38685,34997,47429
38686,20846,14314
38687,32857,24594
38688,670,44532
38689,38192,29635
38690,39560,27936
38691,17793,35648
38692,2859,37715
38693,41910,30592
38694,43451,46062
38695,49280,46620
38696,21266,25784
38697,18646,2368
38698,39847,5349
38699,46546,15022
38700,x38700,y38700
38701,23426,35277
38702,34006,44616
38703,7959,28841
38704,46071,34607
38705,35569,40469
38706,45551,29672
38707,14311,37889
38708,30847,17391
38709,27116,27055
38710,36580,36088
38711,22364,15288
38712,2072,22122
38713,36099,38007
38714,3078,18564
38715,6185,17877
38716,9628,47920
38717,15997,42963
38718,34172,41840
38719,3531,36943
38720,22146,7596
38721,14647,16751
38722,1125,27423
38723,6329,10784
38724,30411,38788
38725,29807,43404
38726,x38726,y38726
38727,37440,38444
38728,49435,28431
38729,49280,26992
38730,3879,40334
38731,42130,13827
38732,34292,34948
38733,17,20508
38734,805,37924
38735,15559,18765
38736,36128,7720
38737,19105,30167
38738,20946,2223
38739,43743,26240
38740,41527,36380
38741,1038,49089
38742,18622,12686
38743,12855,42541
38744,15353,2779
38745,32046,4599
38746,41710,251
38747,21185,39394
38748,11022,13717
38749,30181,19313
38750,17675,35469
38751,37772,21912
38752,18752,15701
38753,57,49360
38754,33064,21235
38755,25814,41965
38756,40354,1575
38757,13903,48162
38758,14611,23907
38759,41582,29211
38760,22503,30656
38761,42142,25553
38762,43465,9245
38763,41840,45492
38764,21083,15657
38765,1969,3460
38766,22673,17313
38767,30153,38424
38768,45450,3610
38769,45966,2925
38770,21395,1234
38771,19191,25576
38772,25294,6226
38773,3740,27191
38774,34937,5563
38775,9422,14758
38776,6527,30802
38777,47556,46948
38778,12258,25739
38779,43047,5305
38780,471,44645
38781,20558,27968
38782,49961,7715
38783,40822,38496
38784,24412,30638
38785,29055,46085
38786,45415,28827
38787,20955,14073
38788,9838,38314
38789,33494,4463
38790,9362,4900
38791,19837,747
38792,19923,22523
38793,36992,2849
38794,19170,16229
38795,43384,43646
38796,10765,12920
38797,42673,43099
38798,5601,37390
38799,30733,33250
38800,25057,24406
38801,26690,48722
38802,34637,22449
38803,10988,44623
38804,46977,46543
38805,38886,35344
38806,36426,42238
38807,45631,22330
38808,32186,16852
38809,9375,10280
38810,9735,30737
38811,42554,12592
38812,17504,31444
38813,15516,46989
38814,13264,16579
38815,5427,39665
38816,35341,5850
38817,17112,43783
38818,45755,27341
38819,15265,11719
38820,40070,49191
38821,2040,23406
38822,17888,37434
38823,45798,10024
38824,13034,7723
38825,49052,45035
38826,34995,18889
38827,367,20470
38828,45354,42271
38829,34178,4503
38830,29231,16938
38831,20125,31576
38832,14423,40299
38833,47112,49055
38834,1263,26043
38835,23212,10046
38836,11283,24792
38837,5246,19676
38838,44762,33624
38839,37827,17337
38840,29076,20956
38841,42663,41620
38842,21646,10469
38843,36055,41302
38844,30922,45285
38845,29867,32846
38846,14230,5425
38847,35847,43358
38848,39367,42506
38849,16590,14190
38850,42077,25597
38851,41086,48008
38852,8373,8452
38853,38868,20983
38854,28859,29447
38855,28594,16994
38856,22399,30349
38857,26278,41889
38858,27428,19413
38859,19809,1075
38860,10091,29343
38861,15614,28670
38862,46193,21494
38863,1432,36660
38864,10115,5609
38865,10614,1442
38866,46637,27495
38867,11403,17679
38868,49127,240
38869,12480,22265
38870,43971,47500
38871,11492,414
38872,167,27808
38873,37044,16690
38874,18823,7043
38875,46301,12720
38876,18499,19340
38877,1696,24809
38878,9413,29875
38879,13146,8272
38880,46017,23844
38881,41146,7455
38882,20526,20623
38883,7845,11293
38884,2848,43514
38885,18177,24694
38886,7645,33448
38887,9828,47217
38888,10072,30274
38889,28274,17082
38890,36139,24854
38891,28067,35228
38892,8530,44662
38893,11242,38288
38894,10960,45584
38895,25845,24503
38896,1919,32095
38897,25792,689
38898,5253,8374
38899,10098,35959
38900,22928,6163
38901,42857,22238
38902,48053,17061
38903,9698,31897
38904,30321,48177
38905,15651,26987
38906,13332,19915
38907,28503,2283
38908,10199,43403
38909,23318,7855
38910,27825,9953
38911,44211,49102
38912,7329,38396
38913,13054,12587
38914,40799,4740
38915,38514,26252
38916,32664,6354
38917,33601,15104
38918,27222,29297
38919,42104,19447
38920,9048,44158
38921,264,33118
38922,19386,6146
38923,36712,49487
38924,45097,17845
38925,45543,49195
38926,35552,10128
38927,44011,26032
38928,27327,1787
38929,46880,24564
38930,43398,8751
38931,1037,22001
38932,46927,13478
38933,5335,23641
38934,26461,35001
38935,34586,419
38936,25434,34773
38937,38289,33721
38938,40202,15534
38939,2421,17435
38940,11748,19929
38941,49607,17443
38942,10058,2871
38943,21323,6375
38944,42757,33174
38945,16063,8157
38946,6052,19524
38947,34699,14133
38948,17060,32710
38949,29683,6461
38950,45440,28578
38951,20329,20950
38952,36741,29930
38953,44945,12866
38954,43185,40840
38955,40403,40545
38956,37141,42651
38957,21003,1998
38958,47941,360
38959,24928,28234
38960,30065,42984
38961,46780,43051
38962,42469,16876
38963,29214,36061
38964,47748,17877
38965,34038,39026
38966,28518,37386
38967,15269,34582
38968,32096,19916
38969,10969,43567
38970,4208,48251
38971,6760,24647
38972,41512,46697
38973,43884,8666
38974,10068,29588
38975,1316,22587
38976,13792,35016
38977,31136,45216
38978,5804,20561
38979,7093,26387
38980,5380,47118
38981,39680,8276
38982,27160,31313
38983,48668,3792
38984,5879,31
38985,29753,36488
38986,37451,21705
38987,48787,33806
38988,43717,23187
38989,16102,22413
38990,10592,17475
38991,3359,29630
38992,42117,16466
38993,3965,32463
38994,26369,24781
38995,18902,40882
38996,33681,39304
38997,26572,36352
38998,13802,47741
38999,19594,10815
39000,14869,45316
39001,1156,2703
39002,6965,26043
39003,22726,11838
39004,36223,15205
39005,45038,2438
39006,41228,30385
39007,182,7238
39008,1069,36431
39009,8859,19108
39010,13260,33774
39011,5562,40681
39012,13709,28692
39013,1719,1423
39014,106,6134
39015,37785,14960
39016,13476,13234
39017,778,259
39018,6061,16146
39019,27772,9938
39020,44921,4342
39021,10372,10728
39022,44467,34678
39023,12170,40519
39024,2883,7618
39025,7775,32781
39026,10364,25338
39027,47292,22130
39028,34227,6469
39029,2326,18974
39030,11255,35746
39031,23290,2418
39032,44836,44740
39033,45257,14857
39034,30275,45613
39035,3251,13698
39036,15111,3577
39037,3429,34375
39038,15226,29024
39039,37712,48999
39040,5591,18229
39041,18927,46296
39042,44195,5011
39043,16571,44087
39044,48300,28150
39045,39846,15933
39046,13073,13017
39047,46579,6449
39048,34202,30287
39049,5309,44957
39050,48295,3606
39051,13248,12579
39052,33693,20167
39053,29835,42935
39054,15016,44029
39055,39351,27187
39056,6169,30996
39057,49462,19342
39058,3848,7018
39059,x39059,y39059
39060,4052,36087
39061,4572,15058
39062,19266,47986
39063,22020,20875
39064,19787,39337
39065,23057,26178
39066,17340,16307
39067,3817,3558
39068,47052,32499
39069,31461,23712
39070,42691,5912
39071,7534,31345
39072,43612,36769
39073,22857,20278
39074,31550,38173
39075,14260,9922
39076,44152,31161
39077,36143,1571
39078,20888,42877
39079,8923,29841
39080,43707,25721
39081,41236,37476
39082,7009,43003
39083,40094,32598
39084,25448,18134
39085,48842,43823
39086,45385,43176
39087,24254,32817
39088,46091,11218
39089,42289,5248
39090,41390,45234
39091,40171,25448
39092,6888,41579
39093,39145,23120
39094,42664,32032
39095,10231,19591
39096,9745,1808
39097,x39097,y39097
39098,12732,25313
39099,27208,9536
39100,39464,21972
39101,26675,7687
39102,29358,15609
39103,24936,45262
39104,11646,47483
39105,24515,10657
39106,9170,39926
39107,31713,49144
39108,22265,41307
39109,24305,21590
39110,19665,46086
39111,26195,29822
39112,21231,17933
39113,31443,39534
39114,46505,20416
39115,2221,31308
39116,30083,31869
39117,1290,47800
39118,31435,25879
39119,20064,22718
39120,41766,43618
39121,10006,21605
39122,41092,17744
39123,29451,39044
39124,42623,32102
39125,8979,49428
39126,44713,3534
39127,13632,2444
39128,33412,7128
39129,43693,42811
39130,16837,48142
39131,3659,36079
39132,48315,44878
39133,36515,36025
39134,24762,15208
39135,22439,13467
39136,7437,2821
39137,49585,15052
39138,28210,10977
39139,34892,45005
39140,8536,46693
39141,29503,9124
39142,2007,502
39143,31053,7775
39144,42534,21227
39145,20541,13525
39146,30868,33980
39147,13649,12088
39148,12572,38320
39149,44931,47182
39150,8556,2935
39151,43211,2590
39152,38767,23521
39153,9384,22909
39154,9203,23858
39155,48301,17204
39156,686,11140
39157,12308,5556
39158,2173,38853
39159,8174,773
39160,7490,18514
39161,27030,49979
39162,21736,15474
39163,26583,28731
39164,32139,40316
39165,35410,8077
39166,9058,28984
39167,8387,33003
39168,16102,14342
39169,49244,5030
39170,26379,11376
39171,27857,20503
39172,8575,25883
39173,11879,34023
39174,36201,35067
39175,23716,41230
39176,42484,21172
39177,49940,42022
39178,36814,9636
39179,27203,23227
39180,35516,13872
39181,32227,16556
39182,33560,12016
39183,45850,21437
39184,45963,24177
39185,29362,10927
39186,4500,43560
39187,20488,19525
39188,29693,25594
39189,15152,37300
39190,46670,16211
39191,22228,17748
39192,46001,25108
39193,8456,41416
39194,29665,49888
39195,787,34346
39196,9382,15848
39197,25857,38463
39198,34925,35029
39199,16472,15959
39200,3415,43867
39201,20378,48434
39202,31569,39406
39203,15667,3570
39204,28079,26944
39205,12607,45968
39206,18380,33617
39207,38123,31070
39208,4164,3103
39209,46082,12771
39210,39224,32197
39211,18428,19068
39212,5599,27918
39213,38535,6390
39214,3738,26539
39215,49481,15291
39216,10439,39137
