a1,a2,ub_a1,lb_a1,ub_a2,lb_a2,cet_r,bst_r,pos_r
1168,1168,1,1,1168,1168,1,1,1
12002,12002,1,1,12002,12002,1,1,1
9048,9048,1,1,9048,9048,1,1,1
1481,1481,1,1,1481,1481,1,1,1
21854,21854,1,1,21854,21854,1,1,1
1956,1956,1,1,1956,1956,1,1,1
19918,19918,1,1,19918,19918,1,1,1
21216,21216,1,1,21216,21216,1,1,1
13426,13426,1,1,13426,13426,1,1,1
10587,10587,1,1,10587,10587,1,1,1
10184,10184,1,1,10184,10184,1,1,1
11035,11035,1,1,11035,11035,1,1,1
19380,19380,1,1,19380,19380,1,1,1
6532,6532,1,1,6532,6532,1,1,1
15489,15489,1,1,15489,15489,1,1,1
11437,11437,1,1,11437,11437,1,1,1
9813,9813,1,1,9813,9813,1,1,1
17530,17530,1,1,18530,17530,1,1,1
24064,24064,1,1,24064,24064,1,1,1
17924,17924,1,1,17924,17924,1,1,1
8757,8757,1,1,8757,8757,1,1,1
14878,14878,1,1,14878,14878,1,1,1
4113,4113,1,1,4113,4113,1,1,1
8767,8767,1,1,8767,8767,1,1,1
23562,23562,1,1,23562,23562,1,1,1
29970,29970,1,1,29970,29970,1,1,1
17332,17332,1,1,17332,17332,1,1,1
15789,15789,1,1,15789,15789,1,1,1
8231,8231,1,1,8231,8231,1,1,1
22431,22431,1,1,22431,22431,1,1,1
1189,1189,1,1,1189,1189,1,1,1
22613,22613,1,1,22613,22613,1,1,1
10603,10603,1,1,10603,10603,1,1,1
20115,20115,1,1,20115,20115,1,1,1
29315,29315,1,1,29315,29315,1,1,1
17380,17380,1,1,17380,17380,1,1,1
24660,24660,1,1,25660,24660,1,1,1
11971,11971,1,1,11971,11971,1,1,1
20011,20011,1,1,20011,20011,1,1,1
4561,4561,1,1,4561,4561,1,1,1
26199,26199,1,1,26199,26199,1,1,1
27403,27403,1,1,27403,27403,1,1,1
21027,21027,1,1,21027,21027,1,1,1
9097,9097,1,1,9097,9097,1,1,1
14570,14570,1,1,14570,14570,1,1,1
9025,9025,1,1,9025,9025,1,1,1
29266,29266,1,1,29266,29266,1,1,1
24407,24407,1,1,24407,24407,1,1,1
12129,12129,1,1,12129,12129,1,1,1
15379,15379,1,1,15379,15379,1,1,1
29977,29977,1,1,29977,29977,1,1,1
2143,2143,1,1,2143,2143,1,1,1
449,449,1,1,449,449,1,1,1
27332,27332,1,1,27332,27332,1,1,1
12053,12053,1,1,12053,12053,1,1,1
6173,6173,1,1,6173,6173,1,1,1
6245,6245,1,1,6245,6245,1,1,1
11938,11938,1,1,11938,11938,1,1,1
29934,29934,1,1,29934,29934,1,1,1
18061,18061,1,1,18061,18061,1,1,1
29997,29997,1,1,29997,29997,1,1,1
17664,17664,1,1,17664,17664,1,1,1
22047,22047,1,1,22047,22047,1,1,1
15551,15551,1,1,15551,15551,1,1,1
29038,29038,1,1,29038,29038,1,1,1
6185,6185,1,1,6185,6185,1,1,1
17682,17682,1,1,18682,17682,1,1,1
10939,10939,1,1,10939,10939,1,1,1
2312,2312,1,1,2312,2312,1,1,1
1549,1549,1,1,1549,1549,1,1,1
5955,5955,1,1,5955,5955,1,1,1
23357,23357,1,1,23357,23357,1,1,1
24202,24202,1,1,24202,24202,1,1,1
17962,17962,1,1,17962,17962,1,1,1
15066,15066,1,1,15066,15066,1,1,1
4462,4462,1,1,4462,4462,1,1,1
24563,24563,1,1,24563,24563,1,1,1
24356,24356,1,1,24356,24356,1,1,1
20115,20115,1,1,20115,20115,1,1,1
9131,9131,1,1,9131,9131,1,1,1
18963,18963,1,1,18963,18963,1,1,1
14796,14796,1,1,14796,14796,1,1,1
2909,2909,1,1,2909,2909,1,1,1
7039,7039,1,1,7039,7039,1,1,1
979,979,1,1,979,979,1,1,1
20472,20472,1,1,21472,20472,1,1,1
19744,19744,1,1,19744,19744,1,1,1
23627,23627,1,1,23627,23627,1,1,1
9342,9342,1,1,9342,9342,1,1,1
3285,3285,1,1,3285,3285,1,1,1
13440,13440,1,1,13440,13440,1,1,1
27107,27107,1,1,28107,27107,1,1,1
26507,26507,1,1,26507,26507,1,1,1
24701,24701,1,1,24701,24701,1,1,1
15853,15853,1,1,15853,15853,1,1,1
27611,27611,1,1,27611,27611,1,1,1
21467,21467,1,1,21467,21467,1,1,1
29798,29798,1,1,29798,29798,1,1,1
14700,14700,1,1,14700,14700,1,1,1
11032,11032,1,1,11032,11032,1,1,1
14038,14038,1,1,14038,14038,1,1,1
28793,28793,1,1,28793,28793,1,1,1
18954,18954,1,1,18954,18954,1,1,1
1018,1018,1,1,1018,1018,1,1,1
3471,3471,1,1,3471,3471,1,1,1
10436,10436,1,1,10436,10436,1,1,1
10823,10823,1,1,10823,10823,1,1,1
24138,24138,1,1,24138,24138,1,1,1
24706,24706,1,1,24706,24706,1,1,1
23988,23988,1,1,23988,23988,1,1,1
2012,2012,1,1,2012,2012,1,1,1
12356,12356,1,1,12356,12356,1,1,1
18520,18520,1,1,18520,18520,1,1,1
5071,5071,1,1,5071,5071,1,1,1
21367,21367,1,1,21367,21367,1,1,1
15500,15500,1,1,15500,15500,1,1,1
403,403,1,1,403,403,1,1,1
1186,1186,1,1,1186,1186,1,1,1
3445,3445,1,1,3445,3445,1,1,1
16643,16643,1,1,16643,16643,1,1,1
12501,12501,1,1,12501,12501,1,1,1
7659,7659,1,1,7659,7659,1,1,1
2688,2688,1,1,2688,2688,1,1,1
18575,18575,1,1,18575,18575,1,1,1
1716,1716,1,1,1716,1716,1,1,1
3908,3908,1,1,3908,3908,1,1,1
320,320,1,1,320,320,1,1,1
654,654,1,1,654,654,1,1,1
18637,18637,1,1,18637,18637,1,1,1
27995,27995,1,1,27995,27995,1,1,1
15742,15742,1,1,15742,15742,1,1,1
27918,27918,1,1,27918,27918,1,1,1
16919,16919,1,1,16919,16919,1,1,1
965,965,1,1,965,965,1,1,1
1523,1523,1,1,1523,1523,1,1,1
29984,29984,1,1,29984,29984,1,1,1
26089,26089,1,1,26089,26089,1,1,1
26806,26806,1,1,26806,26806,1,1,1
23687,23687,1,1,23687,23687,1,1,1
936,936,1,1,936,936,1,1,1
14071,14071,1,1,15071,14071,1,1,1
13228,13228,1,1,13228,13228,1,1,1
10365,10365,1,1,10365,10365,1,1,1
12805,12805,1,1,12805,12805,1,1,1
7291,7291,1,1,7291,7291,1,1,1
6257,6257,1,1,6257,6257,1,1,1
5761,5761,1,1,5761,5761,1,1,1
5590,5590,1,1,5590,5590,1,1,1
12147,12147,1,1,12147,12147,1,1,1
20145,20145,1,1,20145,20145,1,1,1
15814,15814,1,1,15814,15814,1,1,1
23204,23204,1,1,23204,23204,1,1,1
29702,29702,1,1,29702,29702,1,1,1
11612,11612,1,1,11612,11612,1,1,1
1941,1941,1,1,1941,1941,1,1,1
25304,25304,1,1,25304,25304,1,1,1
23218,23218,1,1,23218,23218,1,1,1
21850,21850,1,1,21850,21850,1,1,1
29594,29594,1,1,29594,29594,1,1,1
22927,22927,1,1,22927,22927,1,1,1
18407,18407,1,1,18407,18407,1,1,1
24220,24220,1,1,24220,24220,1,1,1
17752,17752,1,1,18752,17752,1,1,1
18509,18509,1,1,19509,18509,1,1,1
28797,28797,1,1,28797,28797,1,1,1
6919,6919,1,1,6919,6919,1,1,1
9472,9472,1,1,9472,9472,1,1,1
23038,23038,1,1,23038,23038,1,1,1
2253,2253,1,1,2253,2253,1,1,1
3733,3733,1,1,3733,3733,1,1,1
24404,24404,1,1,24404,24404,1,1,1
12161,12161,1,1,12161,12161,1,1,1
29718,29718,1,1,29718,29718,1,1,1
625,625,1,1,625,625,1,1,1
16304,16304,1,1,16304,16304,1,1,1
12612,12612,1,1,12612,12612,1,1,1
4974,4974,1,1,4974,4974,1,1,1
4387,4387,1,1,4387,4387,1,1,1
27134,27134,1,1,27134,27134,1,1,1
19638,19638,1,1,19638,19638,1,1,1
13346,13346,1,1,13346,13346,1,1,1
3664,3664,1,1,3664,3664,1,1,1
25892,25892,1,1,25892,25892,1,1,1
29676,29676,1,1,29676,29676,1,1,1
1135,1135,1,1,1135,1135,1,1,1
17081,17081,1,1,17081,17081,1,1,1
17961,17961,1,1,17961,17961,1,1,1
25796,25796,1,1,25796,25796,1,1,1
3775,3775,1,1,3775,3775,1,1,1
11784,11784,1,1,11784,11784,1,1,1
16700,16700,1,1,16700,16700,1,1,1
2624,2624,1,1,2624,2624,1,1,1
22637,22637,1,1,22637,22637,1,1,1
24029,24029,1,1,24029,24029,1,1,1
8676,8676,1,1,8676,8676,1,1,1
6279,6279,1,1,6279,6279,1,1,1
25293,25293,1,1,25293,25293,1,1,1
27735,27735,1,1,27735,27735,1,1,1
18542,18542,1,1,18542,18542,1,1,1
24313,24313,1,1,24313,24313,1,1,1
28373,28373,1,1,28373,28373,1,1,1
17041,17041,1,1,17041,17041,1,1,1
29495,29495,1,1,29495,29495,1,1,1
27467,27467,1,1,27467,27467,1,1,1
14354,14354,1,1,14354,14354,1,1,1
16290,16290,1,1,16290,16290,1,1,1
15217,15217,1,1,15217,15217,1,1,1
3236,3236,1,1,3236,3236,1,1,1
25274,25274,1,1,25274,25274,1,1,1
955,955,1,1,955,955,1,1,1
22619,22619,1,1,22619,22619,1,1,1
24598,24598,1,1,24598,24598,1,1,1
19687,19687,1,1,19687,19687,1,1,1
25062,25062,1,1,25062,25062,1,1,1
24930,24930,1,1,24930,24930,1,1,1
15960,15960,1,1,15960,15960,1,1,1
911,911,1,1,911,911,1,1,1
4675,4675,1,1,4675,4675,1,1,1
1229,1229,1,1,1229,1229,1,1,1
989,989,1,1,989,989,1,1,1
2653,2653,1,1,2653,2653,1,1,1
1478,1478,1,1,1478,1478,1,1,1
3249,3249,1,1,3249,3249,1,1,1
11168,11168,1,1,11168,11168,1,1,1
10791,10791,1,1,10791,10791,1,1,1
2855,2855,1,1,2855,2855,1,1,1
29785,29785,1,1,29785,29785,1,1,1
16970,16970,1,1,16970,16970,1,1,1
7388,7388,1,1,7388,7388,1,1,1
132,132,1,1,132,132,1,1,1
8057,8057,1,1,8057,8057,1,1,1
11143,11143,1,1,11143,11143,1,1,1
19829,19829,1,1,19829,19829,1,1,1
8403,8403,1,1,8403,8403,1,1,1
7148,7148,1,1,7148,7148,1,1,1
28358,28358,1,1,28358,28358,1,1,1
4558,4558,1,1,4558,4558,1,1,1
28152,28152,1,1,28152,28152,1,1,1
19708,19708,1,1,20708,19708,1,1,1
14097,14097,1,1,14097,14097,1,1,1
374,374,1,1,374,374,1,1,1
13364,13364,1,1,13364,13364,1,1,1
19420,19420,1,1,19420,19420,1,1,1
5340,5340,1,1,6340,5340,1,1,1
14200,14200,1,1,14200,14200,1,1,1
9152,9152,1,1,9152,9152,1,1,1
9932,9932,1,1,9932,9932,1,1,1
3007,3007,1,1,3007,3007,1,1,1
14165,14165,1,1,14165,14165,1,1,1
7587,7587,1,1,8587,7587,1,1,1
26324,26324,1,1,26324,26324,1,1,1
26804,26804,1,1,26804,26804,1,1,1
5719,5719,1,1,5719,5719,1,1,1
5775,5775,1,1,5775,5775,1,1,1
2994,2994,1,1,2994,2994,1,1,1
9970,9970,1,1,9970,9970,1,1,1
25844,25844,1,1,25844,25844,1,1,1
16503,16503,1,1,16503,16503,1,1,1
18596,18596,1,1,18596,18596,1,1,1
3473,3473,1,1,3473,3473,1,1,1
25830,25830,1,1,25830,25830,1,1,1
12554,12554,1,1,12554,12554,1,1,1
181,181,1,1,181,181,1,1,1
14915,14915,1,1,14915,14915,1,1,1
18432,18432,1,1,18432,18432,1,1,1
14517,14517,1,1,14517,14517,1,1,1
13638,13638,1,1,13638,13638,1,1,1
14005,14005,1,1,14005,14005,1,1,1
13843,13843,1,1,13843,13843,1,1,1
29323,29323,1,1,29323,29323,1,1,1
7029,7029,1,1,7029,7029,1,1,1
1983,1983,1,1,1983,1983,1,1,1
15648,15648,1,1,15648,15648,1,1,1
9514,9514,1,1,9514,9514,1,1,1
1599,1599,1,1,1599,1599,1,1,1
12,12,1,1,12,12,1,1,1
9083,9083,1,1,9083,9083,1,1,1
26427,26427,1,1,26427,26427,1,1,1
25849,25849,1,1,25849,25849,1,1,1
726,726,1,1,726,726,1,1,1
11457,11457,1,1,11457,11457,1,1,1
10036,10036,1,1,10036,10036,1,1,1
19758,19758,1,1,19758,19758,1,1,1
18865,18865,1,1,18865,18865,1,1,1
19395,19395,1,1,19395,19395,1,1,1
20760,20760,1,1,20760,20760,1,1,1
22915,22915,1,1,22915,22915,1,1,1
17109,17109,1,1,17109,17109,1,1,1
7905,7905,1,1,7905,7905,1,1,1
3044,3044,1,1,3044,3044,1,1,1
14633,14633,1,1,14633,14633,1,1,1
10324,10324,1,1,10324,10324,1,1,1
21238,21238,1,1,21238,21238,1,1,1
20571,20571,1,1,20571,20571,1,1,1
5927,5927,1,1,5927,5927,1,1,1
12769,12769,1,1,12769,12769,1,1,1
14785,14785,1,1,14785,14785,1,1,1
29697,29697,1,1,29697,29697,1,1,1
29022,29022,1,1,29022,29022,1,1,1
26707,26707,1,1,26707,26707,1,1,1
19145,19145,1,1,20145,19145,1,1,1
12945,12945,1,1,12945,12945,1,1,1
17497,17497,1,1,17497,17497,1,1,1
19410,19410,1,1,19410,19410,1,1,1
26865,26865,1,1,26865,26865,1,1,1
19460,19460,1,1,19460,19460,1,1,1
4888,4888,1,1,4888,4888,1,1,1
23115,23115,1,1,23115,23115,1,1,1
24601,24601,1,1,24601,24601,1,1,1
264,264,1,1,264,264,1,1,1
6877,6877,1,1,7877,6877,1,1,1
12160,12160,1,1,12160,12160,1,1,1
15218,15218,1,1,15218,15218,1,1,1
7393,7393,1,1,7393,7393,1,1,1
11108,11108,1,1,11108,11108,1,1,1
23907,23907,1,1,23907,23907,1,1,1
14323,14323,1,1,14323,14323,1,1,1
28256,28256,1,1,28256,28256,1,1,1
6700,6700,1,1,6700,6700,1,1,1
21632,21632,1,1,21632,21632,1,1,1
23850,23850,1,1,23850,23850,1,1,1
2958,2958,1,1,2958,2958,1,1,1
20359,20359,1,1,20359,20359,1,1,1
29644,29644,1,1,29644,29644,1,1,1
25610,25610,1,1,25610,25610,1,1,1
8642,8642,1,1,8642,8642,1,1,1
16601,16601,1,1,16601,16601,1,1,1
28347,28347,1,1,28347,28347,1,1,1
20616,20616,1,1,20616,20616,1,1,1
25582,25582,1,1,25582,25582,1,1,1
25828,25828,1,1,25828,25828,1,1,1
12585,12585,1,1,12585,12585,1,1,1
25052,25052,1,1,25052,25052,1,1,1
24024,24024,1,1,24024,24024,1,1,1
28491,28491,1,1,28491,28491,1,1,1
14632,14632,1,1,14632,14632,1,1,1
23027,23027,1,1,23027,23027,1,1,1
19818,19818,1,1,19818,19818,1,1,1
21352,21352,1,1,21352,21352,1,1,1
15717,15717,1,1,15717,15717,1,1,1
1690,1690,1,1,1690,1690,1,1,1
2749,2749,1,1,2749,2749,1,1,1
9248,9248,1,1,9248,9248,1,1,1
15523,15523,1,1,15523,15523,1,1,1
26281,26281,1,1,26281,26281,1,1,1
26550,26550,1,1,26550,26550,1,1,1
11901,11901,1,1,11901,11901,1,1,1
314,314,1,1,314,314,1,1,1
6524,6524,1,1,6524,6524,1,1,1
16713,16713,1,1,16713,16713,1,1,1
15762,15762,1,1,15762,15762,1,1,1
23577,23577,1,1,23577,23577,1,1,1
27990,27990,1,1,27990,27990,1,1,1
27012,27012,1,1,27012,27012,1,1,1
26319,26319,1,1,26319,26319,1,1,1
9516,9516,1,1,9516,9516,1,1,1
27272,27272,1,1,27272,27272,1,1,1
28737,28737,1,1,29737,28737,1,1,1
14299,14299,1,1,14299,14299,1,1,1
12785,12785,1,1,12785,12785,1,1,1
23422,23422,1,1,23422,23422,1,1,1
15725,15725,1,1,15725,15725,1,1,1
520,520,1,1,520,520,1,1,1
23210,23210,1,1,23210,23210,1,1,1
13400,13400,1,1,13400,13400,1,1,1
24575,24575,1,1,24575,24575,1,1,1
10638,10638,1,1,10638,10638,1,1,1
20533,20533,1,1,20533,20533,1,1,1
22769,22769,1,1,22769,22769,1,1,1
10871,10871,1,1,10871,10871,1,1,1
22583,22583,1,1,22583,22583,1,1,1
26743,26743,1,1,26743,26743,1,1,1
27678,27678,1,1,27678,27678,1,1,1
23190,23190,1,1,23190,23190,1,1,1
11132,11132,1,1,11132,11132,1,1,1
19951,19951,1,1,19951,19951,1,1,1
17605,17605,1,1,17605,17605,1,1,1
23098,23098,1,1,23098,23098,1,1,1
10728,10728,1,1,10728,10728,1,1,1
26926,26926,1,1,26926,26926,1,1,1
29198,29198,1,1,29198,29198,1,1,1
18925,18925,1,1,18925,18925,1,1,1
29761,29761,1,1,29761,29761,1,1,1
280,280,1,1,280,280,1,1,1
13610,13610,1,1,13610,13610,1,1,1
23675,23675,1,1,23675,23675,1,1,1
9919,9919,1,1,9919,9919,1,1,1
11367,11367,1,1,11367,11367,1,1,1
7882,7882,1,1,7882,7882,1,1,1
6435,6435,1,1,6435,6435,1,1,1
11165,11165,1,1,11165,11165,1,1,1
27388,27388,1,1,27388,27388,1,1,1
4199,4199,1,1,4199,4199,1,1,1
12419,12419,1,1,12419,12419,1,1,1
585,585,1,1,585,585,1,1,1
25868,25868,1,1,25868,25868,1,1,1
11537,11537,1,1,11537,11537,1,1,1
4658,4658,1,1,4658,4658,1,1,1
2529,2529,1,1,2529,2529,1,1,1
13406,13406,1,1,13406,13406,1,1,1
5983,5983,1,1,5983,5983,1,1,1
3263,3263,1,1,3263,3263,1,1,1
8375,8375,1,1,8375,8375,1,1,1
19814,19814,1,1,19814,19814,1,1,1
23592,23592,1,1,23592,23592,1,1,1
26951,26951,1,1,26951,26951,1,1,1
27304,27304,1,1,27304,27304,1,1,1
28382,28382,1,1,28382,28382,1,1,1
29740,29740,1,1,29740,29740,1,1,1
19415,19415,1,1,19415,19415,1,1,1
13947,13947,1,1,13947,13947,1,1,1
26637,26637,1,1,26637,26637,1,1,1
5219,5219,1,1,5219,5219,1,1,1
8887,8887,1,1,8887,8887,1,1,1
1847,1847,1,1,1847,1847,1,1,1
7605,7605,1,1,7605,7605,1,1,1
15049,15049,1,1,15049,15049,1,1,1
15992,15992,1,1,16992,15992,1,1,1
11703,11703,1,1,11703,11703,1,1,1
19410,19410,1,1,19410,19410,1,1,1
28251,28251,1,1,28251,28251,1,1,1
24677,24677,1,1,24677,24677,1,1,1
21691,21691,1,1,21691,21691,1,1,1
14476,14476,1,1,14476,14476,1,1,1
26081,26081,1,1,26081,26081,1,1,1
3963,3963,1,1,3963,3963,1,1,1
29438,29438,1,1,29438,29438,1,1,1
19554,19554,1,1,19554,19554,1,1,1
29277,29277,1,1,29277,29277,1,1,1
22203,22203,1,1,22203,22203,1,1,1
11066,11066,1,1,11066,11066,1,1,1
27603,27603,1,1,27603,27603,1,1,1
20954,20954,1,1,20954,20954,1,1,1
14565,14565,1,1,14565,14565,1,1,1
15803,15803,1,1,15803,15803,1,1,1
2773,2773,1,1,2773,2773,1,1,1
941,941,1,1,941,941,1,1,1
27118,27118,1,1,27118,27118,1,1,1
916,916,1,1,916,916,1,1,1
13638,13638,1,1,13638,13638,1,1,1
4640,4640,1,1,4640,4640,1,1,1
10636,10636,1,1,10636,10636,1,1,1
24287,24287,1,1,24287,24287,1,1,1
5090,5090,1,1,5090,5090,1,1,1
2070,2070,1,1,2070,2070,1,1,1
7377,7377,1,1,7377,7377,1,1,1
11400,11400,1,1,11400,11400,1,1,1
3130,3130,1,1,3130,3130,1,1,1
8289,8289,1,1,8289,8289,1,1,1
134,134,1,1,134,134,1,1,1
27038,27038,1,1,27038,27038,1,1,1
27689,27689,1,1,27689,27689,1,1,1
19428,19428,1,1,19428,19428,1,1,1
9271,9271,1,1,9271,9271,1,1,1
27892,27892,1,1,27892,27892,1,1,1
24108,24108,1,1,24108,24108,1,1,1
15682,15682,1,1,15682,15682,1,1,1
26984,26984,1,1,26984,26984,1,1,1
8278,8278,1,1,8278,8278,1,1,1
29200,29200,1,1,29200,29200,1,1,1
13452,13452,1,1,13452,13452,1,1,1
24688,24688,1,1,24688,24688,1,1,1
600,600,1,1,600,600,1,1,1
10636,10636,1,1,10636,10636,1,1,1
28750,28750,1,1,28750,28750,1,1,1
4553,4553,1,1,4553,4553,1,1,1
7847,7847,1,1,7847,7847,1,1,1
8461,8461,1,1,8461,8461,1,1,1
17003,17003,1,1,17003,17003,1,1,1
14749,14749,1,1,14749,14749,1,1,1
23915,23915,1,1,23915,23915,1,1,1
20068,20068,1,1,20068,20068,1,1,1
3350,3350,1,1,3350,3350,1,1,1
8513,8513,1,1,8513,8513,1,1,1
27612,27612,1,1,27612,27612,1,1,1
8643,8643,1,1,8643,8643,1,1,1
393,393,1,1,393,393,1,1,1
17461,17461,1,1,17461,17461,1,1,1
2022,2022,1,1,2022,2022,1,1,1
23429,23429,1,1,23429,23429,1,1,1
17809,17809,1,1,17809,17809,1,1,1
10983,10983,1,1,10983,10983,1,1,1
17617,17617,1,1,17617,17617,1,1,1
19408,19408,1,1,19408,19408,1,1,1
5287,5287,1,1,5287,5287,1,1,1
28211,28211,1,1,28211,28211,1,1,1
15213,15213,1,1,15213,15213,1,1,1
12753,12753,1,1,12753,12753,1,1,1
24556,24556,1,1,24556,24556,1,1,1
10103,10103,1,1,10103,10103,1,1,1
8298,8298,1,1,8298,8298,1,1,1
18123,18123,1,1,18123,18123,1,1,1
23940,23940,1,1,23940,23940,1,1,1
7104,7104,1,1,7104,7104,1,1,1
23785,23785,1,1,23785,23785,1,1,1
26295,26295,1,1,26295,26295,1,1,1
13552,13552,1,1,13552,13552,1,1,1
21484,21484,1,1,21484,21484,1,1,1
22731,22731,1,1,22731,22731,1,1,1
28990,28990,1,1,28990,28990,1,1,1
22949,22949,1,1,22949,22949,1,1,1
28461,28461,1,1,28461,28461,1,1,1
2424,2424,1,1,2424,2424,1,1,1
20885,20885,1,1,20885,20885,1,1,1
9064,9064,1,1,9064,9064,1,1,1
19272,19272,1,1,19272,19272,1,1,1
6424,6424,1,1,6424,6424,1,1,1
20752,20752,1,1,20752,20752,1,1,1
3413,3413,1,1,3413,3413,1,1,1
21856,21856,1,1,21856,21856,1,1,1
4403,4403,1,1,4403,4403,1,1,1
18871,18871,1,1,18871,18871,1,1,1
835,835,1,1,835,835,1,1,1
23522,23522,1,1,23522,23522,1,1,1
1356,1356,1,1,1356,1356,1,1,1
23616,23616,1,1,23616,23616,1,1,1
14111,14111,1,1,14111,14111,1,1,1
2970,2970,1,1,3970,2970,1,1,1
26385,26385,1,1,26385,26385,1,1,1
9394,9394,1,1,9394,9394,1,1,1
8393,8393,1,1,8393,8393,1,1,1
14973,14973,1,1,14973,14973,1,1,1
11035,11035,1,1,11035,11035,1,1,1
2839,2839,1,1,2839,2839,1,1,1
24362,24362,1,1,24362,24362,1,1,1
12214,12214,1,1,12214,12214,1,1,1
20088,20088,1,1,20088,20088,1,1,1
10067,10067,1,1,10067,10067,1,1,1
9126,9126,1,1,9126,9126,1,1,1
9459,9459,1,1,9459,9459,1,1,1
10785,10785,1,1,10785,10785,1,1,1
26019,26019,1,1,26019,26019,1,1,1
13425,13425,1,1,13425,13425,1,1,1
25846,25846,1,1,25846,25846,1,1,1
20999,20999,1,1,20999,20999,1,1,1
2689,2689,1,1,2689,2689,1,1,1
4842,4842,1,1,4842,4842,1,1,1
22115,22115,1,1,22115,22115,1,1,1
3090,3090,1,1,3090,3090,1,1,1
7817,7817,1,1,7817,7817,1,1,1
18733,18733,1,1,18733,18733,1,1,1
15059,15059,1,1,15059,15059,1,1,1
28234,28234,1,1,28234,28234,1,1,1
14735,14735,1,1,14735,14735,1,1,1
11130,11130,1,1,11130,11130,1,1,1
12795,12795,1,1,12795,12795,1,1,1
13851,13851,1,1,13851,13851,1,1,1
4339,4339,1,1,4339,4339,1,1,1
29686,29686,1,1,29686,29686,1,1,1
15755,15755,1,1,15755,15755,1,1,1
20227,20227,1,1,20227,20227,1,1,1
7281,7281,1,1,7281,7281,1,1,1
8729,8729,1,1,8729,8729,1,1,1
22773,22773,1,1,22773,22773,1,1,1
4634,4634,1,1,4634,4634,1,1,1
7121,7121,1,1,7121,7121,1,1,1
633,633,1,1,633,633,1,1,1
14874,14874,1,1,14874,14874,1,1,1
863,863,1,1,863,863,1,1,1
14214,14214,1,1,14214,14214,1,1,1
29223,29223,1,1,29223,29223,1,1,1
3849,3849,1,1,3849,3849,1,1,1
17916,17916,1,1,17916,17916,1,1,1
1649,1649,1,1,1649,1649,1,1,1
3997,3997,1,1,3997,3997,1,1,1
19362,19362,1,1,19362,19362,1,1,1
12973,12973,1,1,12973,12973,1,1,1
14876,14876,1,1,14876,14876,1,1,1
10584,10584,1,1,10584,10584,1,1,1
28435,28435,1,1,28435,28435,1,1,1
23506,23506,1,1,23506,23506,1,1,1
26622,26622,1,1,26622,26622,1,1,1
2426,2426,1,1,2426,2426,1,1,1
18267,18267,1,1,18267,18267,1,1,1
7649,7649,1,1,7649,7649,1,1,1
29495,29495,1,1,29495,29495,1,1,1
3388,3388,1,1,3388,3388,1,1,1
22187,22187,1,1,22187,22187,1,1,1
13475,13475,1,1,13475,13475,1,1,1
12113,12113,1,1,12113,12113,1,1,1
14680,14680,1,1,14680,14680,1,1,1
11292,11292,1,1,11292,11292,1,1,1
14704,14704,1,1,14704,14704,1,1,1
16282,16282,1,1,16282,16282,1,1,1
5710,5710,1,1,5710,5710,1,1,1
28525,28525,1,1,28525,28525,1,1,1
6734,6734,1,1,6734,6734,1,1,1
27943,27943,1,1,27943,27943,1,1,1
11126,11126,1,1,11126,11126,1,1,1
1473,1473,1,1,1473,1473,1,1,1
22782,22782,1,1,22782,22782,1,1,1
12470,12470,1,1,12470,12470,1,1,1
18052,18052,1,1,18052,18052,1,1,1
201,201,1,1,201,201,1,1,1
14530,14530,1,1,14530,14530,1,1,1
16191,16191,1,1,16191,16191,1,1,1
5726,5726,1,1,5726,5726,1,1,1
23358,23358,1,1,23358,23358,1,1,1
13478,13478,1,1,13478,13478,1,1,1
981,981,1,1,981,981,1,1,1
22870,22870,1,1,22870,22870,1,1,1
9092,9092,1,1,9092,9092,1,1,1
21449,21449,1,1,21449,21449,1,1,1
4002,4002,1,1,4002,4002,1,1,1
7472,7472,1,1,7472,7472,1,1,1
8034,8034,1,1,8034,8034,1,1,1
8847,8847,1,1,8847,8847,1,1,1
14906,14906,1,1,14906,14906,1,1,1
24638,24638,1,1,24638,24638,1,1,1
3975,3975,1,1,3975,3975,1,1,1
6513,6513,1,1,6513,6513,1,1,1
3695,3695,1,1,3695,3695,1,1,1
14704,14704,1,1,14704,14704,1,1,1
26628,26628,1,1,26628,26628,1,1,1
15606,15606,1,1,15606,15606,1,1,1
8594,8594,1,1,8594,8594,1,1,1
8769,8769,1,1,8769,8769,1,1,1
1280,1280,1,1,1280,1280,1,1,1
7655,7655,1,1,7655,7655,1,1,1
6451,6451,1,1,6451,6451,1,1,1
27290,27290,1,1,27290,27290,1,1,1
24308,24308,1,1,24308,24308,1,1,1
22110,22110,1,1,22110,22110,1,1,1
12830,12830,1,1,12830,12830,1,1,1
17185,17185,1,1,17185,17185,1,1,1
28136,28136,1,1,28136,28136,1,1,1
23915,23915,1,1,23915,23915,1,1,1
18746,18746,1,1,18746,18746,1,1,1
21273,21273,1,1,21273,21273,1,1,1
25830,25830,1,1,25830,25830,1,1,1
11081,11081,1,1,11081,11081,1,1,1
25083,25083,1,1,25083,25083,1,1,1
25391,25391,1,1,25391,25391,1,1,1
22416,22416,1,1,22416,22416,1,1,1
17999,17999,1,1,17999,17999,1,1,1
19778,19778,1,1,19778,19778,1,1,1
4459,4459,1,1,4459,4459,1,1,1
4133,4133,1,1,4133,4133,1,1,1
535,535,1,1,535,535,1,1,1
7346,7346,1,1,7346,7346,1,1,1
